x0000,y0000
1972,48,
1973,47,
1974,48,
1975,43,
1976,48,
1977,48,
1978,47,
1979,47,
1980,51,
1981,48,
1982,49,
1983,37,
1984,54,
1985,47,
1986,32,
1987,41,
1988,44,
1989,49,
1990,44,
1991,42,
1992,44,
1993,49,
1994,36,
1995,44,
1996,52,
1997,47,
1998,44,
1999,42,
2000,40,
2001,46,
2002,52,
2003,42,
2004,48,
2005,49,
2006,42,
2007,41,
2008,45,
2009,52,
2010,31,
2011,29,
2012,43,
2013,48,
2014,45,
2015,27,
2016,48,
2017,51,
2018,43,
2019,46,
2020,40,
2021,44,
2022,44,
2023,40,
2024,47,
2025,44,
2026,33,
2027,44,
2028,45,
2029,40,
2030,46,
2031,42,
2032,41,
2033,40,
2034,48,
2035,46,
2036,44,
2037,42,
2038,47,
2039,52,
2040,44,
2041,44,
2042,50,
2043,27,
2044,44,
2045,45,
2046,41,
